,importances_mean,importances_std
case_inz_entries_7dayAverage_median_0,0.011834171840123985,0.0032945964361163404
Death inz_entries female_weekMean_2,0.0117551058129159,0.007879862022470416
death_inz_entries_7dayAverage_shortTrend_2,0.011586925989855956,0.012148570452148814
Hosp inz_entries 0 - 19_weekMean_0,0.011433447660461837,0.0023105169691265103
death_inz_entries_7dayAverage_last_1,0.010323362530402136,0.005166103841489347
death_inz_entries_7dayAverage_range_0,0.009668680278440433,0.008796145309209465
Cases inz_entries 40 - 59_weekMean_0,0.009378018854764036,0.0032119682957793233
Universities and other educational establishments_weekMean_2,0.008724570467144588,0.007580560073257127
prct_B.1.525_weekMean_1,0.008671966717249546,0.009085297304096917
case_inz_entries_7dayAverage_last_0,0.0071570301312974035,0.005359502727412962
Death inz_entries 20 - 39_weekMean_1,0.006909107712079532,0.0017041674452015199
Hosp inz_entries 0 - 19_weekMean_2,0.006894926497878373,0.0014131809523120285
death_inz_entries_7dayAverage_last_2,0.004902788763741483,0.01459652914743754
hosp_inz_entries_7dayAverage_range_1,0.004842175177807917,0.007267244371371557
"Cultural, entertainment and recreational facilities_weekMean_2",0.002699479259892712,0.022980197225637797
Death inz_entries 20 - 39_weekMean_0,0.0026603266877948785,0.0008025908225599632
testPositvity_7dayAverage_shortTrend_0,0.0022379749226125512,0.00276774274113354
Hosp inz_entries 0 - 19_weekMean_1,0.001970806276059278,0.001509866249930959
case_inz_entries_7dayAverage_shortTrend_1,0.0016530903201868341,0.004271262963703977
Death inz_entries 0 - 19_weekMean_1,0.0013183141333072967,0.0007585931096148056
precipitation_future_day_4,0.0012777261656900408,0.0010797224161684812
temp_min_future_day_6,0.0011736168051669437,0.009712639215274892
precipitation_future_day_0,0.001154275981564723,0.0025308459301427682
Hosp inz_entries female_weekMean_1,0.0011225718372280368,0.008696819801718323
precipitation_future_day_2,0.0006198605437170102,0.00039377783252957533
precipitation_future_day_3,0.000473966367161438,0.0004888055382194585
prct_P.2_weekMean_0,0.00022677192790894197,0.01684674884030669
precipitation_future_day_5,0.0001959890689491317,0.000982326786536537
Death inz_entries female_weekMean_0,0.00014800408458555127,0.005355992992270298
Death inz_entries 0 - 19_weekMean_2,1.5957978857983333e-05,4.306641823446223e-05
precipitation_future_day_1,-5.5906393456695017e-05,0.0005831218230756748
precipitation_future_day_6,-0.0001364345499119679,0.0003954531261520575
hosp_inz_entries_7dayAverage_range_2,-0.0015695001237155282,0.004384582720656453
kofStrigency_weekMean_0,-0.0021999904087607546,0.014266783485686592
residential_percent_change_from_baseline_weekMean_0,-0.0033404800127129876,0.006916873460360754
kofStrigency_weekMean_1,-0.004346365298864186,0.007907907811800313
median_R_mean_weekMean_0,-0.004920879271472956,0.012830882548690626
2PersonHouseholds_perc,-0.005628122088079834,0.026435241121567414
testPositvity_7dayAverage_range_2,-0.006017811407618723,0.004820119918947232
temp_min_future_day_5,-0.007840031626410138,0.012806474354902488
Cases inzsumTotal 0 - 19_weekMean_1,-0.008758135690199963,0.0472507652330849
Primary (includes kindergarten) and lower secondary school_weekMean_1,-0.009475660709678379,0.024885588454964296
Events_weekMean_1,-0.009989608394488415,0.01584750940639896
death_inz_entries_weekMean_1,-0.01179142049702051,0.006102856980643784
workplaces_percent_change_from_baseline_weekMean_2,-0.01280726101199221,0.013578670740098244
Cases inz_entries male_weekMean_2,-0.012944205559166732,0.01608459247345087
ICU_AllPatients_inz_weekMean_0,-0.013500744184715785,0.007404623838383191
death_inz_entries_7dayAverage_median_1,-0.014645206831857393,0.006955508490833731
case_inz_entries_7dayAverage_range_0,-0.015317763665293426,0.008189139556893653
death_inz_entries_7dayAverage_median_2,-0.015856337225983452,0.006639432327988933
Cases inzsumTotal 0 - 19_weekMean_2,-0.0164650333538205,0.03107611405544678
grocery_and_pharmacy_percent_change_from_baseline_weekMean_0,-0.01743530520210328,0.013786992683558194
hosp_inz_entries_7dayAverage_shortTrend_2,-0.020442109223646553,0.00625597735664086
Death inz_entries male_weekMean_1,-0.02239246214175026,0.0034257763014867238
death_inz_entries_7dayAverage_last_0,-0.02360385576027042,0.004405783466112093
death_inz_entries_weekMean_0,-0.024418095179967025,0.003740546351954524
Cases inz_entries female_weekMean_2,-0.024702326113965258,0.023653652024994008
median_R_mean_weekMean_1,-0.025134316416120583,0.005946750104537637
workplaces_percent_change_from_baseline_7dayAverage_last_2,-0.02559081537704202,0.012285541901550444
5PersonHouseholds_perc,-0.02602669235188344,0.026012227678393004
Universities and other educational establishments_weekMean_1,-0.026753553611569458,0.016592446989582114
Cases inz_entries 40 - 59_weekMean_2,-0.027765610275885422,0.020423504170693513
death_inz_entries_7dayAverage_shortTrend_0,-0.028262450431555664,0.003899390057324112
hosp_inz_entries_7dayAverage_shortTrend_0,-0.029126881396351934,0.004060779210266068
death_inz_entries_7dayAverage_longtermTrend,-0.029255637197159956,0.00495200383140251
case_inz_entries_7dayAverage_longtermTrend,-0.0293548583984375,0.007920897785203428
Sport/Wellness facilities_weekMean_2,-0.03092348659134885,0.027452279959405607
hosp_inz_entries_7dayAverage_longtermTrend,-0.031493883569928015,0.0017573939870425565
case_inz_entries_7dayAverage_shortTrend_0,-0.032589141763445184,0.020320009888238656
prct_P.2_weekMean_2,-0.03267748028120181,0.023517324997975275
prct_B.1.617.2_weekMean_2,-0.03331742196712852,0.03705650103808991
Primary (includes kindergarten) and lower secondary school_weekMean_0,-0.03390178834652957,0.013755728027192327
median_R_mean_weekMean_2,-0.03626969946683971,0.008830231091100848
test_entries_7dayAverage_weekMean_0,-0.03748962114441952,0.003276575887416568
testPositvity_7dayAverage_shortTrend_2,-0.03903814968715693,0.007303544488608106
prct_B.1.617.2_weekMean_1,-0.040041450027506184,0.007725563498205522
Death inz_entries male_weekMean_0,-0.04027015912243641,0.009722127076516334
prct_P.2_weekMean_1,-0.04224150624236671,0.029183238556348988
test_entries_weekMean_1,-0.0436137361346546,0.00748573137577312
Cases inz_entries female_weekMean_1,-0.044662625706099135,0.007221621339821336
Sport/Wellness facilities_futureWeekMean_0,-0.04515466818590923,0.03578359251354233
Cases inz_entries female_weekMean_0,-0.048142653719754944,0.002256307241119955
prct_B.1.1.7_weekMean_0,-0.04887428797801476,0.05644439191596058
testPositvity_7dayAverage_longtermTrend,-0.04980452298475342,0.004352359347753367
workplaces_percent_change_from_baseline_7dayAverage_median_1,-0.04982868616150284,0.009851625865776896
Borders_weekMean_1,-0.0502616142005607,0.01323151339284726
case_inz_entries_7dayAverage_range_2,-0.05040685031613208,0.015753697216227897
"Cultural, entertainment and recreational facilities_futureWeekMean_0",-0.05878574546135269,0.026064825755799183
case_inz_entries_7dayAverage_range_1,-0.06031963626008121,0.005131654138333578
Shops/Markets_weekMean_1,-0.0647065154947029,0.021149240381220534
prct_B.1.1.7_weekMean_2,-0.07079253286685586,0.02036565156521595
Death inzsumTotal 60+_weekMean_1,-0.07952161310818014,0.00378775421221281
test_entries_7dayAverage_weekMean_2,-0.08125532823752764,0.010508086803205797
intervistaMob_7dayAverage_weekMean_1,-0.08163261310752148,0.023674399447277197
homeownershipPercent,-0.10482999488028497,0.030256905378441095
residential_percent_change_from_baseline_7dayAverage_weekMean_0,-0.11124773051218143,0.015094744783058816
test_inz_entries_7dayAverage_weekMean_0,-0.11984959111380747,0.03235474129816973
Cases inz_entries 0 - 19_weekMean_0,-0.1209230798274028,0.014589082787274926
privateMotorisedTransportPercent,-0.1362643054232123,0.023932108553911816
Cases inz_entries 0 - 19_weekMean_1,-0.20442484524050855,0.025920556559071474
COVID19FullyVaccPersons per100PersonsTotal_weekMean_0,-0.30184924596082185,0.02457208136676015
