,importances_mean,importances_std
Cases inz_entries 40 - 59_weekMean_0,-0.1037629860109405,0.012336049020144246
workplaces_percent_change_from_baseline_7dayAverage_median_0,-0.1048440239178845,0.1273349377263492
isHoliday_weekMean_0,-0.106341382049807,0.14136668961458948
Religious services_futureWeekMean_0,-0.10839069088835629,0.014991348397804647
Cases inz_entries female_weekMean_1,-0.10999836883133725,0.01463861961779073
median_R_mean_weekMean_2,-0.11058294908055473,0.04940015789341688
AtLeastOneDosePersons per100PersonsTotal_weekMean_0,-0.11233092973817094,0.04896182254138821
Hosp inzsumTotal 60+_weekMean_1,-0.11767715289586392,0.06270142044474142
hosp_inz_entries_weekMean_2,-0.12199675362065107,0.020671169120181264
workplaces_percent_change_from_baseline_7dayAverage_last_0,-0.12216585267264861,0.02468315001241603
Death inzsumTotal male_weekMean_1,-0.12233571877698068,0.10895777188304867
Death inz_entries male_weekMean_0,-0.12444197868079812,0.020230168240861983
Discos/Nightclubs_weekMean_1,-0.12577038171156402,0.029506942135316162
death_inz_entries_7dayAverage_range_2,-0.12839308787549014,0.02034537872236476
workplaces_percent_change_from_baseline_7dayAverage_range_1,-0.12854804478565568,0.032808310512871156
case_entries_weekMean_0,-0.13826181869301307,0.012706671628772334
Shops/Markets_weekMean_2,-0.14529309337029872,0.06959975666672034
testPositvity_7dayAverage_shortTrend_2,-0.1467909285964339,0.033780939035036935
Cases inzsumTotal 0 - 19_weekMean_2,-0.15381163111272828,0.030672417613373616
residential_percent_change_from_baseline_weekMean_1,-0.15620310081625774,0.04247382427501501
case_inzsumTotal_weekMean_0,-0.16173797155004904,0.02759028005072038
prct_B.1.351_weekMean_2,-0.18323431092131132,0.02570598946316947
test_entries_7dayAverage_weekMean_1,-0.18709914009525902,0.02412104288945619
case_inz_entries_weekMean_1,-0.18771055072465687,0.020489274888999296
prct_P.2_weekMean_0,-0.1929381871801823,0.019127264695164854
Cases inzsumTotal 20 - 39_weekMean_1,-0.19301340149419133,0.05418933650845289
case_inz_entries_7dayAverage_last_1,-0.1937669903120252,0.020673827993014097
residential_percent_change_from_baseline_7dayAverage_weekMean_1,-0.19415465403759952,0.024356928874509274
testPositvity_7dayAverage_longtermTrend,-0.19660819739986835,0.013952976093220928
residential_percent_change_from_baseline_weekMean_0,-0.1983008906526365,0.017392383985999627
prct_P.2_weekMean_2,-0.20510847600643983,0.035031179346343026
Sport activities_weekMean_1,-0.20546602315979784,0.0320961116748163
prct_B.1.525_weekMean_1,-0.20705643522771452,0.018046106100514606
Death inzsumTotal 60+_weekMean_1,-0.20935689921006428,0.02708463751337932
case_inzsumTotal_weekMean_2,-0.21032526062505214,0.027236204697960613
Cases inz_entries 20 - 39_weekMean_0,-0.2120145196220605,0.05219708773081161
Cases inzsumTotal male_weekMean_0,-0.21348093449266087,0.01449103513087496
case_entries_weekMean_2,-0.21507889164104482,0.017867069529628413
Death inzsumTotal 60+_weekMean_2,-0.2160592729511947,0.02819060135345844
Cases inzsumTotal 40 - 59_weekMean_1,-0.21789548519165294,0.029269543601605694
Primary (includes kindergarten) and lower secondary school_weekMean_2,-0.2179884609829074,0.01424966803765669
Death inzsumTotal 60+_weekMean_0,-0.2244591705240012,0.028707292479102333
Cases inzsumTotal 20 - 39_weekMean_2,-0.22462532064021445,0.05244264944905785
case_inz_entries_weekMean_2,-0.22679052635665756,0.028016527831246456
Sport/Wellness facilities_futureWeekMean_0,-0.2297663624395895,0.05286475320713596
Cases inz_entries male_weekMean_0,-0.23419685672235602,0.026787271696055603
Cases inzsumTotal 60+_weekMean_2,-0.23655132694707107,0.01837230984366719
meanNeighborIncidence_weekMean_0,-0.2369578071039001,0.020696533803293685
Universities and other educational establishments_weekMean_2,-0.24634247648748014,0.021079618050522015
Cases inzsumTotal 60+_weekMean_1,-0.2468991055964139,0.031155326389010043
workplaces_percent_change_from_baseline_7dayAverage_range_0,-0.24908524999078735,0.11113682897803265
Cases inzsumTotal 0 - 19_weekMean_0,-0.25292846597429985,0.03138885274881733
Cases inz_entries 20 - 39_weekMean_2,-0.25312648680653493,0.0395305889269691
prct_B.1.617.1_weekMean_0,-0.2559634966991666,0.09847996357662098
prct_P.2_weekMean_1,-0.2566174879870971,0.049469733569380885
residential_percent_change_from_baseline_7dayAverage_weekMean_0,-0.25830888979518535,0.042689118653859395
Shops/Markets_weekMean_1,-0.261283296651915,0.05417785651825117
intervistaMob_weekMean_0,-0.26236615656520995,0.07804283875429963
prct_B.1.617.1_weekMean_1,-0.2648393718380163,0.07228248395402351
Cases inzsumTotal 20 - 39_weekMean_0,-0.2649425907597703,0.0425176551381983
case_entries_weekMean_1,-0.26519737552118416,0.024202218868939057
residential_percent_change_from_baseline_weekMean_2,-0.2724155950417739,0.03880526768146453
Religious services_weekMean_1,-0.27819170270647364,0.08262724605949989
case_inz_entries_7dayAverage_median_2,-0.2800450512662408,0.03413504522760458
case_inz_entries_7dayAverage_last_2,-0.2815184991636045,0.02709841466367149
Cases inz_entries 40 - 59_weekMean_1,-0.28231948893667747,0.02997102968645844
"Upper secondary school, vocational schools and higher education_futureWeekMean_0",-0.29127041387429387,0.07886482316657092
Cases inzsumTotal 40 - 59_weekMean_2,-0.29472791975077967,0.02304954744146527
Total_Covid19Patients_inz_weekMean_2,-0.30301453829454206,0.19303135657813575
Cases inz_entries male_weekMean_1,-0.3096273417100107,0.03369170522277217
Mountain railways_weekMean_2,-0.3125887806524787,0.040314311945317
Hosp inz_entries 40 - 59_weekMean_0,-0.3219416944807108,0.011329850006982337
Cases inzsumTotal female_weekMean_2,-0.33148615546624854,0.019885616629315924
Cases inzsumTotal female_weekMean_1,-0.3390171739932981,0.0317624436069493
Cases inz_entries 20 - 39_weekMean_1,-0.3428362823239553,0.0529965359604321
Cases inzsumTotal male_weekMean_1,-0.35019707281313117,0.03530029258136031
COVID19FullyVaccPersons per100PersonsTotal_weekMean_2,-0.3528559990648944,0.08184111591003851
Mountain railways_futureWeekMean_0,-0.37232652237473046,0.054838879903931444
test_inz_entries_7dayAverage_weekMean_1,-0.38253455560483757,0.07128199765213877
Primary (includes kindergarten) and lower secondary school_futureWeekMean_0,-0.40398885310499394,0.044795783962866285
Total_Covid19Patients_inz_weekMean_0,-0.40681958674099405,0.042597359956242344
R_error_weekMean_1,-0.40682613239134185,0.08653301516940654
parks_percent_change_from_baseline_weekMean_2,-0.41800368069959576,0.05675855655445035
test_inz_entries_weekMean_1,-0.42191088694446394,0.050765224826296494
median_R_mean_weekMean_1,-0.43018194440240054,0.041210034996758786
median_R_mean_weekMean_0,-0.43069633216549474,0.07586834255476896
Universities and other educational establishments_futureWeekMean_0,-0.4409803858343153,0.07076876433652318
Demonstrations_futureWeekMean_0,-0.44164453182580277,0.02303024283406619
Sport activities_weekMean_0,-0.48897790831696997,0.019838999126413504
Events_weekMean_1,-0.503869976444706,0.022383601442077985
prct_B.1.1.7_weekMean_2,-0.5230411745467279,0.02597280342160749
Total_Covid19Patients_inz_weekMean_1,-0.5509076491199096,0.10461837052832115
AtLeastOneDosePersons per100PersonsTotal_weekMean_2,-0.5834852151793626,0.0617356958985795
Restaurants_futureWeekMean_0,-0.6063517465103019,0.029059012686637766
Gatherings/private events_weekMean_0,-0.6095903237232292,0.04492842477643431
Death inzsumTotal 20 - 39_weekMean_2,-0.6375818648428279,0.05330213460901264
test_inz_entries_7dayAverage_weekMean_2,-0.6764000144608886,0.04599750359377878
Death inzsumTotal 20 - 39_weekMean_1,-0.7400414150680177,0.029654657139483283
Borders_futureWeekMean_0,-0.7534899955811213,0.11344857124328594
test_inz_entries_weekMean_2,-0.8832874657972795,0.048455434283583385
R_error_weekMean_0,-0.8946575360156771,0.1840224361475905
Death inzsumTotal 20 - 39_weekMean_0,-0.9684066052706726,0.028319761407843373
Events_weekMean_0,-1.0700688179612485,0.0335106304868884
