"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-04-02,"BL",0,289468,22451,0,0.09,7.76,265,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-03,"BL",0,289468,22451,0,0.1,7.76,293.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-04,"BL",0,289468,22451,0,0.11,7.76,309.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-05,"BL",0,289468,22451,0,0.11,7.76,315.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-06,"BL",808,289468,23259,0.28,0.13,8.04,392,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-07,"BL",734,289468,23993,0.25,0.13,8.29,392,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-08,"BL",667,289468,24660,0.23,0.13,8.52,392,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-09,"BL",535,289468,25195,0.18,0.17,8.7,488.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-10,"BL",0,289468,25195,0,0.16,8.7,478,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-11,"BL",0,289468,25195,0,0.15,8.7,452.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-12,"BL",677,289468,25872,0.23,0.15,8.94,446.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-13,"BL",733,289468,26605,0.25,0.16,9.19,456,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-14,"BL",558,289468,27163,0.19,0.16,9.38,465.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-15,"BL",624,289468,27787,0.22,0.16,9.6,465.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-16,"BL",600,289468,28387,0.21,0.17,9.81,491.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-17,"BL",69,289468,28456,0.02,0.18,9.83,533.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-18,"BL",0,289468,28456,0,0.21,9.83,599.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-19,"BL",857,289468,29313,0.3,0.24,10.13,693.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-20,"BL",1026,289468,30339,0.35,0.27,10.48,777.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-21,"BL",1021,289468,31360,0.35,0.26,10.83,767.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-22,"BL",1283,289468,32643,0.44,0.26,11.28,767.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-23,"BL",1187,289468,33830,0.41,0.26,11.69,756.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-24,"BL",0,289468,33830,0,0.25,11.69,737.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-25,"BL",1,289468,33831,0,0.25,11.69,713.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-26,"BL",775,289468,34606,0.27,0.23,11.96,680.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-27,"BL",895,289468,35501,0.31,0.18,12.26,511.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-28,"BL",852,289468,36353,0.29,0.18,12.56,511.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-29,"BL",1054,289468,37407,0.36,0.18,12.92,511.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-30,"BL",2,289468,37409,0,0.14,12.92,404.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-01,"BL",1,289468,37410,0,0.15,12.92,431,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-02,"BL",1,289468,37411,0,0.15,12.92,450,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-03,"BL",26,289468,37437,0.01,0.15,12.93,449.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-04,"BL",1081,289468,38518,0.37,0.2,13.31,579.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-05,"BL",985,289468,39503,0.34,0.2,13.65,579.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-06,"BL",1048,289468,40551,0.36,0.2,14.01,579,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-07,"BL",913,289468,41464,0.32,NA,14.32,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-08,"BL",0,289468,41464,0,NA,14.32,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-09,"BL",0,289468,41464,0,NA,14.32,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-23,"BS",0,195844,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-24,"BS",0,195844,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-25,"BS",0,195844,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-26,"BS",0,195844,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-27,"BS",0,195844,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-28,"BS",0,195844,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-29,"BS",1,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-30,"BS",0,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-31,"BS",0,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-01,"BS",0,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-02,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-03,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-04,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-05,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-06,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-07,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-08,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-09,"BS",0,195844,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-10,"BS",0,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-11,"BS",0,195844,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-12,"BS",0,195844,1,0,0,0,0.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-13,"BS",1,195844,2,0,0,0,0.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-14,"BS",0,195844,2,0,0,0,0.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-15,"BS",2,195844,4,0,0.05,0,89.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-16,"BS",0,195844,4,0,0.09,0,180.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-17,"BS",0,195844,4,0,0.15,0,303.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-18,"BS",623,195844,627,0.32,0.15,0.32,303.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-19,"BS",636,195844,1263,0.32,0.15,0.64,303.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-20,"BS",864,195844,2127,0.44,0.15,1.09,303.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-21,"BS",0,195844,2127,0,0.15,1.09,303.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-22,"BS",0,195844,2127,0,0.15,1.09,288,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-23,"BS",0,195844,2127,0,0.13,1.09,264.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-24,"BS",0,195844,2127,0,0.12,1.09,231.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-25,"BS",516,195844,2643,0.26,0.12,1.35,231.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-26,"BS",474,195844,3117,0.24,0.12,1.59,232,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-27,"BS",630,195844,3747,0.32,0.12,1.91,232,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-28,"BS",0,195844,3747,0,0.12,1.91,232,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-29,"BS",4,195844,3751,0,0.08,1.92,158.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-30,"BS",0,195844,3751,0,0.05,1.92,90.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-31,"BS",0,195844,3751,0,0,1.92,0.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-01,"BS",0,195844,3751,0,0,1.92,0.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-02,"BS",0,195844,3751,0,0,1.92,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-03,"BS",0,195844,3751,0,0,1.92,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-04,"BS",0,195844,3751,0,0,1.92,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-05,"BS",0,195844,3751,0,0,1.92,0.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-06,"BS",0,195844,3751,0,0,1.92,0.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-07,"BS",0,195844,3751,0,0.04,1.92,75,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-08,"BS",1,195844,3752,0,0.07,1.92,144.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-09,"BS",1,195844,3753,0,0.16,1.92,302.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-10,"BS",523,195844,4276,0.27,0.23,2.18,447.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-11,"BS",484,195844,4760,0.25,0.23,2.43,447.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-12,"BS",1108,195844,5868,0.57,0.24,3,464.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-13,"BS",1018,195844,6886,0.52,0.32,3.52,617,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-14,"BS",0,195844,6886,0,0.29,3.52,570.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-15,"BS",120,195844,7006,0.06,0.27,3.58,523,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-16,"BS",1066,195844,8072,0.54,0.19,4.12,369.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-17,"BS",199,195844,8271,0.1,0.11,4.22,224.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-18,"BS",150,195844,8421,0.08,0.11,4.3,224.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-19,"BS",33,195844,8454,0.02,0.12,4.32,242.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-20,"BS",1,195844,8455,0,0.06,4.32,124.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-21,"BS",0,195844,8455,0,0.08,4.32,157.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-22,"BS",247,195844,8702,0.13,0.09,4.44,176.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-23,"BS",242,195844,8944,0.12,0.09,4.57,173.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-24,"BS",432,195844,9376,0.22,0.09,4.79,173.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-25,"BS",281,195844,9657,0.14,0.09,4.93,173.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-26,"BS",10,195844,9667,0.01,0.09,4.94,169.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-27,"BS",0,195844,9667,0,0.09,4.94,167.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-02-28,"BS",0,195844,9667,0,0.09,4.94,178.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-01,"BS",220,195844,9887,0.11,0.07,5.05,138.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-02,"BS",232,195844,10119,0.12,0.07,5.17,136.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-03,"BS",505,195844,10624,0.26,0.07,5.42,136.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-04,"BS",1,195844,10625,0,0.07,5.43,136.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-05,"BS",0,195844,10625,0,0.09,5.43,176.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-06,"BS",0,195844,10625,0,0.11,5.43,211.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-07,"BS",0,195844,10625,0,0.07,5.43,139.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-08,"BS",496,195844,11121,0.25,0.07,5.68,146,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-09,"BS",476,195844,11597,0.24,0.08,5.92,149,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-10,"BS",1,195844,11598,0,0.08,5.92,149,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-11,"BS",49,195844,11647,0.03,0.08,5.95,149,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-12,"BS",21,195844,11668,0.01,0.04,5.96,82.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-13,"BS",0,195844,11668,0,0.01,5.96,14.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-14,"BS",0,195844,11668,0,0.01,5.96,25.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-15,"BS",32,195844,11700,0.02,0.01,5.97,20.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-16,"BS",0,195844,11700,0,0.01,5.97,17.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-17,"BS",79,195844,11779,0.04,0.01,6.01,17.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-18,"BS",13,195844,11792,0.01,0.01,6.02,17.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-19,"BS",0,195844,11792,0,0.01,6.02,13.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-20,"BS",0,195844,11792,0,0.01,6.02,13.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-21,"BS",0,195844,11792,0,0.08,6.02,148.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-22,"BS",0,195844,11792,0,0.08,6.02,148.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-23,"BS",1,195844,11793,0,0.08,6.02,149.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-24,"BS",1024,195844,12817,0.52,0.08,6.54,149.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-25,"BS",17,195844,12834,0.01,0.08,6.55,149.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-26,"BS",2,195844,12836,0,0.16,6.55,312,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-27,"BS",0,195844,12836,0,0.16,6.55,321.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-28,"BS",0,195844,12836,0,0.1,6.55,202.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-29,"BS",1140,195844,13976,0.58,0.15,7.14,297.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-30,"BS",65,195844,14041,0.03,0.15,7.17,297.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-03-31,"BS",196,195844,14237,0.1,0.15,7.27,297.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-01,"BS",679,195844,14916,0.35,0.15,7.62,297.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-02,"BS",0,195844,14916,0,0.07,7.62,134.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-03,"BS",0,195844,14916,0,0.07,7.62,141.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-04,"BS",0,195844,14916,0,0.07,7.62,143.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-05,"BS",0,195844,14916,0,0.07,7.62,143,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-06,"BS",118,195844,15034,0.06,0.07,7.68,144.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-07,"BS",209,195844,15243,0.11,0.07,7.78,144.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-08,"BS",674,195844,15917,0.34,0.07,8.13,144.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-09,"BS",9,195844,15926,0,0.07,8.13,144.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-10,"BS",0,195844,15926,0,0.06,8.13,128,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-11,"BS",0,195844,15926,0,0.05,8.13,98.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-12,"BS",2,195844,15928,0,0.04,8.13,84.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-13,"BS",2,195844,15930,0,0.04,8.13,83.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-14,"BS",0,195844,15930,0,0.04,8.13,83.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-15,"BS",579,195844,16509,0.3,0.04,8.43,83.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-16,"BS",0,195844,16509,0,0.04,8.43,84,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-17,"BS",0,195844,16509,0,0.05,8.43,102.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-18,"BS",0,195844,16509,0,0.08,8.43,154.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-19,"BS",7,195844,16516,0,0.11,8.43,217.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-20,"BS",133,195844,16649,0.07,0.19,8.5,364.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-21,"BS",360,195844,17009,0.18,0.19,8.68,364.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-22,"BS",1020,195844,18029,0.52,0.19,9.21,364.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-23,"BS",1031,195844,19060,0.53,0.22,9.73,427.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-24,"BS",3,195844,19063,0,0.3,9.73,584.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-25,"BS",0,195844,19063,0,0.29,9.73,562.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-26,"BS",448,195844,19511,0.23,0.26,9.96,509.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-27,"BS",1229,195844,20740,0.63,0.2,10.59,381.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-28,"BS",207,195844,20947,0.11,0.2,10.7,381.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-29,"BS",649,195844,21596,0.33,0.2,11.03,381.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-04-30,"BS",133,195844,21729,0.07,0.17,11.1,338,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-01,"BS",5,195844,21734,0,0.09,11.1,182.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-02,"BS",0,195844,21734,0,0.09,11.1,170,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-03,"BS",143,195844,21877,0.07,0.06,11.17,122.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-04,"BS",142,195844,22019,0.07,0.13,11.24,259.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-05,"BS",118,195844,22137,0.06,0.13,11.3,258.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-06,"BS",316,195844,22453,0.16,0.13,11.46,258.86,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-07,"BS",1092,195844,23545,0.56,NA,12.02,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-08,"BS",1,195844,23546,0,NA,12.02,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-05-09,"BS",0,195844,23546,0,NA,12.02,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-23,"FL",0,38747,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-24,"FL",0,38747,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-25,"FL",0,38747,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-26,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-27,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-28,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-29,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-30,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2020-12-31,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-01,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-02,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-03,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-04,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-05,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-06,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-07,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-08,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-09,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-10,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-11,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-12,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-13,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-14,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-15,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-16,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-17,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-18,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-19,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-20,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-21,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-22,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-23,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-24,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-25,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-26,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-27,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-28,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-29,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-30,"FL",0,38747,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
2021-01-31,"FL",0,38747,0,0,0,0,0.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed"
