"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity","freq","prct"
202053,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202101,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BL","60 - 69",0,"altersklasse_covid19",35126,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BL","60 - 69",7,"altersklasse_covid19",35126,7,0.02,0.02,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.06,6
202104,"BL","60 - 69",27,"altersklasse_covid19",35126,34,0.08,0.1,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.017,1.7
202105,"BL","60 - 69",39,"altersklasse_covid19",35126,73,0.11,0.21,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.013,1.3
202106,"BL","60 - 69",41,"altersklasse_covid19",35126,114,0.12,0.32,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.015,1.5
202107,"BL","60 - 69",76,"altersklasse_covid19",35126,190,0.22,0.54,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.15,15
202108,"BL","60 - 69",85,"altersklasse_covid19",35126,275,0.24,0.78,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.061,6.1
202109,"BL","60 - 69",212,"altersklasse_covid19",35126,487,0.6,1.39,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.232,23.2
202110,"BL","60 - 69",138,"altersklasse_covid19",35126,625,0.39,1.78,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.113,11.3
202111,"BL","60 - 69",533,"altersklasse_covid19",35126,1158,1.52,3.3,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.111,11.1
202112,"BL","60 - 69",426,"altersklasse_covid19",35126,1584,1.21,4.51,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.118,11.8
202113,"BL","60 - 69",302,"altersklasse_covid19",35126,1886,0.86,5.37,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.123,12.3
202114,"BL","60 - 69",363,"altersklasse_covid19",35126,2249,1.03,6.4,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.132,13.2
202115,"BL","60 - 69",353,"altersklasse_covid19",35126,2602,1,7.41,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.108,10.8
202116,"BL","60 - 69",1055,"altersklasse_covid19",35126,3657,3,10.41,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.196,19.6
202117,"BL","60 - 69",1140,"altersklasse_covid19",35126,4797,3.25,13.66,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.318,31.8
202118,"BL","60 - 69",1435,"altersklasse_covid19",35126,6232,4.09,17.74,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.354,35.4
202052,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202101,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BL","70 - 79",0,"altersklasse_covid19",29003,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BL","70 - 79",20,"altersklasse_covid19",29003,20,0.07,0.07,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.172,17.2
202104,"BL","70 - 79",653,"altersklasse_covid19",29003,673,2.25,2.32,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.403,40.3
202105,"BL","70 - 79",1171,"altersklasse_covid19",29003,1844,4.04,6.36,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.392,39.2
202106,"BL","70 - 79",995,"altersklasse_covid19",29003,2839,3.43,9.79,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.353,35.3
202107,"BL","70 - 79",171,"altersklasse_covid19",29003,3010,0.59,10.38,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.338,33.8
202108,"BL","70 - 79",556,"altersklasse_covid19",29003,3566,1.92,12.3,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.397,39.7
202109,"BL","70 - 79",313,"altersklasse_covid19",29003,3879,1.08,13.37,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.343,34.3
202110,"BL","70 - 79",471,"altersklasse_covid19",29003,4350,1.62,15,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.385,38.5
202111,"BL","70 - 79",1476,"altersklasse_covid19",29003,5826,5.09,20.09,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.308,30.8
202112,"BL","70 - 79",964,"altersklasse_covid19",29003,6790,3.32,23.41,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.268,26.8
202113,"BL","70 - 79",944,"altersklasse_covid19",29003,7734,3.25,26.67,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.383,38.3
202114,"BL","70 - 79",986,"altersklasse_covid19",29003,8720,3.4,30.07,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.359,35.9
202115,"BL","70 - 79",1195,"altersklasse_covid19",29003,9915,4.12,34.19,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.366,36.6
202116,"BL","70 - 79",1950,"altersklasse_covid19",29003,11865,6.72,40.91,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.363,36.3
202117,"BL","70 - 79",1418,"altersklasse_covid19",29003,13283,4.89,45.8,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.396,39.6
202118,"BL","70 - 79",1522,"altersklasse_covid19",29003,14805,5.25,51.05,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.376,37.6
202052,"BL","80+",0,"altersklasse_covid19",19047,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BL","80+",0,"altersklasse_covid19",19047,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202101,"BL","80+",0,"altersklasse_covid19",19047,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BL","80+",1,"altersklasse_covid19",19047,1,0.01,0.01,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",1,100
202103,"BL","80+",79,"altersklasse_covid19",19047,80,0.41,0.42,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.681,68.1
202104,"BL","80+",926,"altersklasse_covid19",19047,1006,4.86,5.28,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.571,57.1
202105,"BL","80+",1703,"altersklasse_covid19",19047,2709,8.94,14.22,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.571,57.1
202106,"BL","80+",1704,"altersklasse_covid19",19047,4413,8.95,23.17,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.604,60.4
202107,"BL","80+",173,"altersklasse_covid19",19047,4586,0.91,24.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.342,34.2
202108,"BL","80+",656,"altersklasse_covid19",19047,5242,3.44,27.52,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.468,46.8
202109,"BL","80+",182,"altersklasse_covid19",19047,5424,0.96,28.48,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.199,19.9
202110,"BL","80+",449,"altersklasse_covid19",19047,5873,2.36,30.83,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.367,36.7
202111,"BL","80+",1536,"altersklasse_covid19",19047,7409,8.06,38.9,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.32,32
202112,"BL","80+",941,"altersklasse_covid19",19047,8350,4.94,43.84,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.261,26.1
202113,"BL","80+",879,"altersklasse_covid19",19047,9229,4.61,48.45,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.357,35.7
202114,"BL","80+",823,"altersklasse_covid19",19047,10052,4.32,52.77,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.3,30
202115,"BL","80+",1198,"altersklasse_covid19",19047,11250,6.29,59.06,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.367,36.7
202116,"BL","80+",1225,"altersklasse_covid19",19047,12475,6.43,65.5,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.228,22.8
202117,"BL","80+",489,"altersklasse_covid19",19047,12964,2.57,68.06,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.137,13.7
202118,"BL","80+",458,"altersklasse_covid19",19047,13422,2.4,70.47,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.113,11.3
202052,"BS","0 - 9",0,"altersklasse_covid19",18565,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","0 - 9",0,"altersklasse_covid19",18565,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","0 - 9",0,"altersklasse_covid19",18565,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","0 - 9",0,"altersklasse_covid19",18565,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","0 - 9",4,"altersklasse_covid19",18565,4,0.02,0.02,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202104,"BS","0 - 9",1,"altersklasse_covid19",18565,5,0.01,0.03,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202105,"BS","0 - 9",0,"altersklasse_covid19",18565,5,0,0.03,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","0 - 9",1,"altersklasse_covid19",18565,6,0.01,0.03,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202107,"BS","0 - 9",1,"altersklasse_covid19",18565,7,0.01,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202108,"BS","0 - 9",1,"altersklasse_covid19",18565,8,0.01,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202109,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202110,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202111,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202112,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202113,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202114,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202115,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202116,"BS","0 - 9",0,"altersklasse_covid19",18565,8,0,0.04,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202117,"BS","0 - 9",1,"altersklasse_covid19",18565,9,0.01,0.05,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202118,"BS","0 - 9",0,"altersklasse_covid19",18565,9,0,0.05,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202052,"BS","10 - 19",0,"altersklasse_covid19",15404,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","10 - 19",0,"altersklasse_covid19",15404,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","10 - 19",0,"altersklasse_covid19",15404,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","10 - 19",0,"altersklasse_covid19",15404,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","10 - 19",0,"altersklasse_covid19",15404,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202104,"BS","10 - 19",2,"altersklasse_covid19",15404,2,0.01,0.01,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202105,"BS","10 - 19",0,"altersklasse_covid19",15404,2,0,0.01,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","10 - 19",3,"altersklasse_covid19",15404,5,0.02,0.03,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202107,"BS","10 - 19",2,"altersklasse_covid19",15404,7,0.01,0.05,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202108,"BS","10 - 19",5,"altersklasse_covid19",15404,12,0.03,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.004,0.4
202109,"BS","10 - 19",1,"altersklasse_covid19",15404,13,0.01,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202110,"BS","10 - 19",0,"altersklasse_covid19",15404,13,0,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202111,"BS","10 - 19",0,"altersklasse_covid19",15404,13,0,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202112,"BS","10 - 19",0,"altersklasse_covid19",15404,13,0,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202113,"BS","10 - 19",0,"altersklasse_covid19",15404,13,0,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202114,"BS","10 - 19",2,"altersklasse_covid19",15404,15,0.01,0.1,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202115,"BS","10 - 19",1,"altersklasse_covid19",15404,16,0.01,0.1,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202116,"BS","10 - 19",13,"altersklasse_covid19",15404,29,0.08,0.19,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.005,0.5
202117,"BS","10 - 19",22,"altersklasse_covid19",15404,51,0.14,0.33,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.008,0.8
202118,"BS","10 - 19",8,"altersklasse_covid19",15404,59,0.05,0.38,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.004,0.4
202052,"BS","20 - 29",0,"altersklasse_covid19",23685,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","20 - 29",0,"altersklasse_covid19",23685,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","20 - 29",0,"altersklasse_covid19",23685,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","20 - 29",0,"altersklasse_covid19",23685,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","20 - 29",1,"altersklasse_covid19",23685,1,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202104,"BS","20 - 29",4,"altersklasse_covid19",23685,5,0.02,0.02,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202105,"BS","20 - 29",0,"altersklasse_covid19",23685,5,0,0.02,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","20 - 29",14,"altersklasse_covid19",23685,19,0.06,0.08,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.004,0.4
202107,"BS","20 - 29",24,"altersklasse_covid19",23685,43,0.1,0.18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.015,1.5
202108,"BS","20 - 29",35,"altersklasse_covid19",23685,78,0.15,0.33,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.029,2.9
202109,"BS","20 - 29",9,"altersklasse_covid19",23685,87,0.04,0.37,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.009,0.9
202110,"BS","20 - 29",1,"altersklasse_covid19",23685,88,0,0.37,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.001,0.1
202111,"BS","20 - 29",0,"altersklasse_covid19",23685,88,0,0.37,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202112,"BS","20 - 29",2,"altersklasse_covid19",23685,90,0.01,0.38,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202113,"BS","20 - 29",18,"altersklasse_covid19",23685,108,0.08,0.46,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.009,0.9
202114,"BS","20 - 29",14,"altersklasse_covid19",23685,122,0.06,0.52,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.014,1.4
202115,"BS","20 - 29",9,"altersklasse_covid19",23685,131,0.04,0.55,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.015,1.5
202116,"BS","20 - 29",131,"altersklasse_covid19",23685,262,0.55,1.11,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.051,5.1
202117,"BS","20 - 29",208,"altersklasse_covid19",23685,470,0.88,1.98,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.078,7.8
202118,"BS","20 - 29",175,"altersklasse_covid19",23685,645,0.74,2.72,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.097,9.7
202052,"BS","30 - 39",0,"altersklasse_covid19",33539,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","30 - 39",0,"altersklasse_covid19",33539,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","30 - 39",0,"altersklasse_covid19",33539,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","30 - 39",0,"altersklasse_covid19",33539,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","30 - 39",11,"altersklasse_covid19",33539,11,0.03,0.03,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.005,0.5
202104,"BS","30 - 39",12,"altersklasse_covid19",33539,23,0.04,0.07,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.007,0.7
202105,"BS","30 - 39",0,"altersklasse_covid19",33539,23,0,0.07,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","30 - 39",45,"altersklasse_covid19",33539,68,0.13,0.2,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.014,1.4
202107,"BS","30 - 39",46,"altersklasse_covid19",33539,114,0.14,0.34,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.029,2.9
202108,"BS","30 - 39",77,"altersklasse_covid19",33539,191,0.23,0.57,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.064,6.4
202109,"BS","30 - 39",18,"altersklasse_covid19",33539,209,0.05,0.62,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.019,1.9
202110,"BS","30 - 39",2,"altersklasse_covid19",33539,211,0.01,0.63,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.002,0.2
202111,"BS","30 - 39",9,"altersklasse_covid19",33539,220,0.03,0.66,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.073,7.3
202112,"BS","30 - 39",11,"altersklasse_covid19",33539,231,0.03,0.69,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.011,1.1
202113,"BS","30 - 39",53,"altersklasse_covid19",33539,284,0.16,0.85,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.025,2.5
202114,"BS","30 - 39",33,"altersklasse_covid19",33539,317,0.1,0.95,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.033,3.3
202115,"BS","30 - 39",12,"altersklasse_covid19",33539,329,0.04,0.98,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.021,2.1
202116,"BS","30 - 39",231,"altersklasse_covid19",33539,560,0.69,1.67,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.09,9
202117,"BS","30 - 39",309,"altersklasse_covid19",33539,869,0.92,2.59,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.116,11.6
202118,"BS","30 - 39",294,"altersklasse_covid19",33539,1163,0.88,3.47,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.162,16.2
202052,"BS","40 - 49",0,"altersklasse_covid19",26859,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","40 - 49",0,"altersklasse_covid19",26859,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","40 - 49",0,"altersklasse_covid19",26859,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","40 - 49",0,"altersklasse_covid19",26859,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","40 - 49",20,"altersklasse_covid19",26859,20,0.07,0.07,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.009,0.9
202104,"BS","40 - 49",21,"altersklasse_covid19",26859,41,0.08,0.15,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.013,1.3
202105,"BS","40 - 49",0,"altersklasse_covid19",26859,41,0,0.15,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","40 - 49",90,"altersklasse_covid19",26859,131,0.34,0.49,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.029,2.9
202107,"BS","40 - 49",79,"altersklasse_covid19",26859,210,0.29,0.78,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.05,5
202108,"BS","40 - 49",60,"altersklasse_covid19",26859,270,0.22,1.01,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.05,5
202109,"BS","40 - 49",35,"altersklasse_covid19",26859,305,0.13,1.14,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.037,3.7
202110,"BS","40 - 49",17,"altersklasse_covid19",26859,322,0.06,1.2,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.016,1.6
202111,"BS","40 - 49",18,"altersklasse_covid19",26859,340,0.07,1.27,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.145,14.5
202112,"BS","40 - 49",6,"altersklasse_covid19",26859,346,0.02,1.29,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.006,0.6
202113,"BS","40 - 49",56,"altersklasse_covid19",26859,402,0.21,1.5,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.027,2.7
202114,"BS","40 - 49",25,"altersklasse_covid19",26859,427,0.09,1.59,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.025,2.5
202115,"BS","40 - 49",27,"altersklasse_covid19",26859,454,0.1,1.69,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.046,4.6
202116,"BS","40 - 49",252,"altersklasse_covid19",26859,706,0.94,2.63,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.099,9.9
202117,"BS","40 - 49",311,"altersklasse_covid19",26859,1017,1.16,3.79,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.116,11.6
202118,"BS","40 - 49",247,"altersklasse_covid19",26859,1264,0.92,4.71,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.136,13.6
202052,"BS","50 - 59",0,"altersklasse_covid19",27696,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","50 - 59",0,"altersklasse_covid19",27696,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202101,"BS","50 - 59",0,"altersklasse_covid19",27696,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202102,"BS","50 - 59",0,"altersklasse_covid19",27696,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
202103,"BS","50 - 59",48,"altersklasse_covid19",27696,48,0.17,0.17,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.023,2.3
202104,"BS","50 - 59",61,"altersklasse_covid19",27696,109,0.22,0.39,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.038,3.8
202105,"BS","50 - 59",0,"altersklasse_covid19",27696,109,0,0.39,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202106,"BS","50 - 59",165,"altersklasse_covid19",27696,274,0.6,0.99,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.053,5.3
202107,"BS","50 - 59",113,"altersklasse_covid19",27696,387,0.41,1.4,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.072,7.2
202108,"BS","50 - 59",118,"altersklasse_covid19",27696,505,0.43,1.82,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.097,9.7
202109,"BS","50 - 59",38,"altersklasse_covid19",27696,543,0.14,1.96,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.04,4
202110,"BS","50 - 59",37,"altersklasse_covid19",27696,580,0.13,2.09,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.035,3.5
202111,"BS","50 - 59",9,"altersklasse_covid19",27696,589,0.03,2.13,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.073,7.3
202112,"BS","50 - 59",14,"altersklasse_covid19",27696,603,0.05,2.18,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.013,1.3
202113,"BS","50 - 59",72,"altersklasse_covid19",27696,675,0.26,2.44,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.035,3.5
202114,"BS","50 - 59",63,"altersklasse_covid19",27696,738,0.23,2.66,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.062,6.2
202115,"BS","50 - 59",28,"altersklasse_covid19",27696,766,0.1,2.77,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.048,4.8
202116,"BS","50 - 59",453,"altersklasse_covid19",27696,1219,1.64,4.4,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.177,17.7
202117,"BS","50 - 59",562,"altersklasse_covid19",27696,1781,2.03,6.43,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.21,21
202118,"BS","50 - 59",341,"altersklasse_covid19",27696,2122,1.23,7.66,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0.188,18.8
202052,"BS","60 - 69",0,"altersklasse_covid19",20767,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",NA,NA
202053,"BS","60 - 69",0,"altersklasse_covid19",20767,0,0,0,"COVID19FullyVaccPersons","2021-05-11_09-25-50","detailed",0,0
