date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-03-10,SG,1080,510734,43213,0.21,0.15,8.46,763.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-11,SG,1029,510734,44242,0.2,0.15,8.66,763.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-12,SG,844,510734,45086,0.17,0.13,8.83,688,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-13,SG,430,510734,45516,0.08,0.13,8.91,649.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-14,SG,0,510734,45516,0,0.12,8.91,626.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-15,SG,340,510734,45856,0.07,0.12,8.98,600,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-16,SG,821,510734,46677,0.16,0.11,9.14,562.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-17,SG,924,510734,47601,0.18,0.1,9.32,527.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-18,SG,841,510734,48442,0.16,0.1,9.48,527.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-19,SG,584,510734,49026,0.11,0.11,9.6,552.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-20,SG,185,510734,49211,0.04,0.11,9.64,545.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-21,SG,0,510734,49211,0,0.12,9.64,614.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-22,SG,510,510734,49721,0.1,0.16,9.74,835.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-23,SG,777,510734,50498,0.15,0.19,9.89,986.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-24,SG,1403,510734,51901,0.27,0.22,10.16,1105.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-25,SG,2390,510734,54291,0.47,0.22,10.63,1106,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-26,SG,1640,510734,55931,0.32,0.24,10.95,1206.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-27,SG,1021,510734,56952,0.2,0.26,11.15,1333.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-28,SG,1,510734,56953,0,0.27,11.15,1352,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-29,SG,1214,510734,58167,0.24,0.23,11.39,1190.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-30,SG,1667,510734,59834,0.33,0.19,11.72,961.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-31,SG,1531,510734,61365,0.3,0.17,12.02,848.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-01,SG,1259,510734,62624,0.25,0.17,12.26,848.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-02,SG,38,510734,62662,0.01,0.13,12.27,674.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-03,SG,228,510734,62890,0.04,0.1,12.31,518.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-04,SG,0,510734,62890,0,0.13,12.31,665.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-05,SG,0,510734,62890,0,0.2,12.31,1019,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-06,SG,571,510734,63461,0.11,0.27,12.43,1394.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-07,SG,2562,510734,66023,0.5,0.29,12.93,1476.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-08,SG,3734,510734,69757,0.73,0.29,13.66,1476.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-09,SG,2665,510734,72422,0.52,0.35,14.18,1768.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-10,SG,801,510734,73223,0.16,0.4,14.34,2030,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-11,SG,0,510734,73223,0,0.4,14.34,2068.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-12,SG,2047,510734,75270,0.4,0.37,14.74,1911.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-13,SG,2401,510734,77671,0.47,0.35,15.21,1794.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-14,SG,2834,510734,80505,0.55,0.35,15.76,1767.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-15,SG,2634,510734,83139,0.52,0.35,16.28,1767.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-16,SG,1847,510734,84986,0.36,0.33,16.64,1700.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-17,SG,612,510734,85598,0.12,0.33,16.76,1700.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-18,SG,0,510734,85598,0,0.32,16.76,1626.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-19,SG,1577,510734,87175,0.31,0.33,17.07,1675.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-20,SG,2397,510734,89572,0.47,0.35,17.54,1799.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-21,SG,2321,510734,91893,0.45,0.35,17.99,1791.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-22,SG,2977,510734,94870,0.58,0.35,18.58,1791.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-23,SG,2712,510734,97582,0.53,0.37,19.11,1911.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-24,SG,557,510734,98139,0.11,0.41,19.22,2085.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-25,SG,0,510734,98139,0,0.43,19.22,2217.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-26,SG,2415,510734,100554,0.47,0.44,19.69,2225.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-27,SG,3614,510734,104168,0.71,0.45,20.4,2284.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-28,SG,3249,510734,107417,0.64,0.44,21.03,2243.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-29,SG,3032,510734,110449,0.59,0.44,21.63,2243.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-04-30,SG,3125,510734,113574,0.61,0.42,22.24,2171.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-01,SG,270,510734,113844,0.05,0.4,22.29,2036.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-02,SG,0,510734,113844,0,0.35,22.29,1806.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-03,SG,1912,510734,115756,0.37,0.31,22.66,1605.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-04,SG,2668,510734,118424,0.52,0.26,23.19,1350.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-05,SG,1639,510734,120063,0.32,0.26,23.51,1341.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-06,SG,1622,510734,121685,0.32,0.26,23.83,1341.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-07,SG,1343,510734,123028,0.26,0.27,24.09,1379.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-08,SG,206,510734,123234,0.04,0.26,24.13,1327.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-09,SG,0,510734,123234,0,0.31,24.13,1566.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-10,SG,2176,510734,125410,0.43,0.29,24.55,1476.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-11,SG,2308,510734,127718,0.45,0.3,25.01,1555.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-12,SG,3311,510734,131029,0.65,0.35,25.66,1794.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-13,SG,989,510734,132018,0.19,0.35,25.85,1794.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-14,SG,1901,510734,133919,0.37,0.35,26.22,1807.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-15,SG,1875,510734,135794,0.37,0.37,26.59,1889.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-16,SG,3,510734,135797,0,0.36,26.59,1846.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-17,SG,2267,510734,138064,0.44,0.47,27.03,2423.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-18,SG,2879,510734,140943,0.56,0.53,27.6,2719.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-19,SG,3012,510734,143955,0.59,0.54,28.19,2747,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-20,SG,5030,510734,148985,0.98,0.54,29.17,2746.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-21,SG,3972,510734,152957,0.78,0.47,29.95,2425,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-22,SG,2066,510734,155023,0.4,0.5,30.35,2573,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-23,SG,2,510734,155025,0,0.57,30.35,2902.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-24,SG,14,510734,155039,0,0.57,30.36,2904.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-25,SG,3915,510734,158954,0.77,0.55,31.12,2815.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-26,SG,5316,510734,164270,1.04,0.56,32.16,2834,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-27,SG,5044,510734,169314,0.99,0.56,33.15,2833.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-28,SG,3351,510734,172665,0.66,0.65,33.81,3301.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-29,SG,2196,510734,174861,0.43,0.66,34.24,3380.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-30,SG,0,510734,174861,0,0.59,34.24,3023,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-05-31,SG,3288,510734,178149,0.64,0.59,34.88,3001.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-01,SG,4471,510734,182620,0.88,0.57,35.76,2917,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-02,SG,2811,510734,185431,0.55,0.6,36.31,3083.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-03,SG,4893,510734,190324,0.96,0.6,37.26,3084.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-04,SG,2760,510734,193084,0.54,0.59,37.81,3029.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-05,SG,3364,510734,196448,0.66,0.55,38.46,2798.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-06,SG,2,510734,196450,0,0.62,38.46,3140.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-07,SG,2906,510734,199356,0.57,0.61,39.03,3124.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-08,SG,2851,510734,202207,0.56,0.66,39.59,3354.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-09,SG,5206,510734,207413,1.02,0.62,40.61,3179,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-10,SG,4780,510734,212193,0.94,0.62,41.55,3178.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-11,SG,4372,510734,216565,0.86,0.6,42.4,3032.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-12,SG,2136,510734,218701,0.42,0.55,42.82,2795.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-13,SG,0,510734,218701,0,0.48,42.82,2469.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-14,SG,1881,510734,220582,0.37,0.41,43.19,2087,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-15,SG,1196,510734,221778,0.23,0.32,43.42,1654,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-16,SG,2920,510734,224698,0.57,0.29,44,1478.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-17,SG,2104,510734,226802,0.41,0.29,44.41,1478.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-18,SG,1341,510734,228143,0.26,0.27,44.67,1394.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-19,SG,908,510734,229051,0.18,0.25,44.85,1287.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-20,SG,0,510734,229051,0,0.2,44.85,1022.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-21,SG,1293,510734,230344,0.25,NA,45.1,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-22,SG,446,510734,230790,0.09,NA,45.19,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-06-23,SG,1064,510734,231854,0.21,NA,45.4,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-22,SH,0,82348,0,0,NA,0,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-23,SH,0,82348,0,0,NA,0,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-24,SH,0,82348,0,0,NA,0,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-25,SH,0,82348,0,0,0,0,0.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-26,SH,0,82348,0,0,0.02,0,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-27,SH,0,82348,0,0,0.02,0,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-28,SH,1,82348,1,0,0.02,0,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-29,SH,112,82348,113,0.14,0.02,0.14,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-30,SH,0,82348,113,0,0.02,0.14,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2020-12-31,SH,0,82348,113,0,0.02,0.14,16.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-01,SH,0,82348,113,0,0.02,0.14,16,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-02,SH,0,82348,113,0,0.04,0.14,28.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-03,SH,0,82348,113,0,0.05,0.14,42.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-04,SH,0,82348,113,0,0.14,0.14,113.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-05,SH,202,82348,315,0.25,0.23,0.38,187.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-06,SH,94,82348,409,0.11,0.23,0.5,187.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-07,SH,498,82348,907,0.6,0.23,1.1,187.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-08,SH,518,82348,1425,0.63,0.26,1.73,211.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-09,SH,0,82348,1425,0,0.26,1.73,212.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-10,SH,0,82348,1425,0,0.29,1.73,237,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-11,SH,166,82348,1591,0.2,0.24,1.93,193.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-12,SH,213,82348,1804,0.26,0.18,2.19,148.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-13,SH,264,82348,2068,0.32,0.18,2.51,148.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-14,SH,195,82348,2263,0.24,0.18,2.75,148.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-15,SH,202,82348,2465,0.25,0.19,2.99,155.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-16,SH,0,82348,2465,0,0.2,2.99,161.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-17,SH,0,82348,2465,0,0.19,2.99,160,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-18,SH,217,82348,2682,0.26,0.22,3.26,180.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-19,SH,255,82348,2937,0.31,0.25,3.57,204.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-20,SH,251,82348,3188,0.3,0.25,3.87,204.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-21,SH,337,82348,3525,0.41,0.25,4.28,204.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-22,SH,371,82348,3896,0.45,0.27,4.73,222.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-23,SH,0,82348,3896,0,0.28,4.73,228.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-24,SH,0,82348,3896,0,0.29,4.73,239.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-25,SH,346,82348,4242,0.42,0.28,5.15,232.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-26,SH,293,82348,4535,0.36,0.27,5.51,221.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-27,SH,331,82348,4866,0.4,0.27,5.91,221.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-28,SH,285,82348,5151,0.35,0.27,6.26,221.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-29,SH,298,82348,5449,0.36,0.24,6.62,200.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-30,SH,0,82348,5449,0,0.23,6.62,187,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-01-31,SH,0,82348,5449,0,0.19,6.62,153.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-01,SH,197,82348,5646,0.24,0.16,6.86,131.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-02,SH,198,82348,5844,0.24,0.12,7.1,102.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-03,SH,95,82348,5939,0.12,0.12,7.21,102.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-04,SH,133,82348,6072,0.16,0.12,7.37,102.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-05,SH,94,82348,6166,0.11,0.09,7.49,75.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-06,SH,0,82348,6166,0,0.06,7.49,48.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-07,SH,0,82348,6166,0,0.04,7.49,36.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-08,SH,6,82348,6172,0.01,0.02,7.5,20.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-09,SH,10,82348,6182,0.01,0.01,7.51,8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-10,SH,15,82348,6197,0.02,0.01,7.53,8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-11,SH,16,82348,6213,0.02,0.01,7.54,8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-12,SH,9,82348,6222,0.01,0.01,7.56,8.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-13,SH,0,82348,6222,0,0.01,7.56,8.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-14,SH,0,82348,6222,0,0.01,7.56,7.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-15,SH,8,82348,6230,0.01,0.01,7.57,12.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-16,SH,10,82348,6240,0.01,0.02,7.58,14.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-17,SH,11,82348,6251,0.01,0.02,7.59,14.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-18,SH,52,82348,6303,0.06,0.02,7.65,14.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-19,SH,20,82348,6323,0.02,0.02,7.68,14.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-20,SH,0,82348,6323,0,0.04,7.68,33.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-21,SH,0,82348,6323,0,0.06,7.68,52.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-22,SH,8,82348,6331,0.01,0.08,7.69,65.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-23,SH,144,82348,6475,0.17,0.1,7.86,83.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-24,SH,141,82348,6616,0.17,0.1,8.03,83.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-25,SH,148,82348,6764,0.18,0.1,8.21,83.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-26,SH,142,82348,6906,0.17,0.14,8.39,112.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-27,SH,0,82348,6906,0,0.15,8.39,123.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-02-28,SH,0,82348,6906,0,0.16,8.39,130.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-01,SH,211,82348,7117,0.26,0.17,8.64,139.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-02,SH,222,82348,7339,0.27,0.15,8.91,123.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-03,SH,191,82348,7530,0.23,0.15,9.14,123.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-04,SH,210,82348,7740,0.26,0.15,9.4,123.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-05,SH,30,82348,7770,0.04,0.12,9.44,95.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-06,SH,0,82348,7770,0,0.08,9.44,68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-07,SH,0,82348,7770,0,0.05,9.44,42.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-08,SH,15,82348,7785,0.02,0.02,9.45,15.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-09,SH,30,82348,7815,0.04,0.02,9.49,13.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-10,SH,10,82348,7825,0.01,0.02,9.5,13.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-11,SH,21,82348,7846,0.03,0.02,9.53,13.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-12,SH,18,82348,7864,0.02,0.02,9.55,13.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-13,SH,0,82348,7864,0,0.01,9.55,9.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-14,SH,0,82348,7864,0,0.01,9.55,8.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-15,SH,15,82348,7879,0.02,0.01,9.57,11,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-16,SH,2,82348,7881,0,0.01,9.57,8.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-17,SH,6,82348,7887,0.01,0.01,9.58,8.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-18,SH,36,82348,7923,0.04,0.01,9.62,8.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-19,SH,3,82348,7926,0,0.05,9.63,41.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-20,SH,0,82348,7926,0,0.08,9.63,68.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-21,SH,0,82348,7926,0,0.1,9.63,84.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-22,SH,244,82348,8170,0.3,0.12,9.92,97.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-23,SH,189,82348,8359,0.23,0.14,10.15,116.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-24,SH,119,82348,8478,0.14,0.14,10.3,116.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-25,SH,129,82348,8607,0.16,0.14,10.45,116.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-26,SH,137,82348,8744,0.17,0.17,10.62,142.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-27,SH,0,82348,8744,0,0.22,10.62,178.14,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-28,SH,0,82348,8744,0,0.27,10.62,218.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-29,SH,421,82348,9165,0.51,0.29,11.13,239,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
2021-03-30,SH,441,82348,9606,0.54,0.27,11.67,219.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed
